SymptomIdex,SymptomName,SymptomGroupId
20619,itching,2874
20620,skin rash,2874
20621,stomach pain,2874
20622,burning micturition,2874
20623,spotting urination,2874
20624,vomiting,2875
20625,indigestion,2875
20626,loss of appetite,2875
20627,abdominal pain,2875
20628,passage of gases,2875
20629,internal itching,2875
20630,muscle wasting,2876
20631,patches in throat,2876
20632,high fever,2876
20633,extra marital contacts,2876
20634,fatigue,2877
20635,weight loss,2877
20636,restlessness,2877
20637,lethargy,2877
20638,irregular sugar level,2877
20639,blurred and distorted vision,2877
20640,obesity,2877
20641,excessive hunger,2877
20642,increased appetite,2877
20643,polyuria,2877
20644,vomiting,2878
20645,sunken eyes,2878
20646,dehydration,2878
20647,diarrhoea,2878
20648,fatigue,2879
20649,cough,2879
20650,high fever,2879
20651,breathlessness,2879
20652,family history,2879
20653,mucoid sputum,2879
20654,headache,2880
20655,chest pain,2880
20656,dizziness,2880
20657,loss of balance,2880
20658,lack of concentration,2880
20659,acidity,2881
20660,indigestion,2881
20661,headache,2881
20662,blurred and distorted vision,2881
20663,excessive hunger,2881
20664,stiff neck,2881
20665,depression,2881
20666,irritability,2881
20667,visual disturbances,2881
20668,back pain,2882
20669,weakness in limbs,2882
20670,neck pain,2882
20671,dizziness,2882
20672,loss of balance,2882
20673,vomiting,2883
20674,headache,2883
20675,weakness of one body side,2883
20676,altered sensorium,2883
20677,itching,2884
20678,vomiting,2884
20679,fatigue,2884
20680,weight loss,2884
20681,high fever,2884
20682,yellowish skin,2884
20683,dark urine,2884
20684,abdominal pain,2884
20685,chills,2885
20686,vomiting,2885
20687,high fever,2885
20688,sweating,2885
20689,headache,2885
20690,nausea,2885
20691,diarrhoea,2885
20692,muscle pain,2885
20693,itching,2886
20694,skin rash,2886
20695,fatigue,2886
20696,lethargy,2886
20697,high fever,2886
20698,headache,2886
20699,loss of appetite,2886
20700,mild fever,2886
20701,swelled lymph nodes,2886
20702,malaise,2886
20703,red spots over body,2886
20704,skin rash,2887
20705,chills,2887
20706,joint pain,2887
20707,vomiting,2887
20708,fatigue,2887
20709,high fever,2887
20710,headache,2887
20711,nausea,2887
20712,loss of appetite,2887
20713,pain behind the eyes,2887
20714,back pain,2887
20715,malaise,2887
20716,muscle pain,2887
20717,red spots over body,2887
20718,chills,2888
20719,vomiting,2888
20720,fatigue,2888
20721,high fever,2888
20722,headache,2888
20723,nausea,2888
20724,constipation,2888
20725,abdominal pain,2888
20726,diarrhoea,2888
20727,toxic look (typhos),2888
20728,belly pain,2888
20729,joint pain,2889
20730,vomiting,2889
20731,yellowish skin,2889
20732,dark urine,2889
20733,nausea,2889
20734,loss of appetite,2889
20735,abdominal pain,2889
20736,diarrhoea,2889
20737,mild fever,2889
20738,yellowing of eyes,2889
20739,muscle pain,2889
20740,itching,2890
20741,fatigue,2890
20742,lethargy,2890
20743,yellowish skin,2890
20744,dark urine,2890
20745,loss of appetite,2890
20746,abdominal pain,2890
20747,yellow urine,2890
20748,yellowing of eyes,2890
20749,malaise,2890
20750,receiving blood transfusion,2890
20751,receiving unsterile injections,2890
20752,fatigue,2891
20753,yellowish skin,2891
20754,nausea,2891
20755,loss of appetite,2891
20756,yellowing of eyes,2891
20757,family history,2891
20758,joint pain,2892
20759,vomiting,2892
20760,fatigue,2892
20761,yellowish skin,2892
20762,dark urine,2892
20763,nausea,2892
20764,loss of appetite,2892
20765,abdominal pain,2892
20766,yellowing of eyes,2892
20767,joint pain,2893
20768,vomiting,2893
20769,fatigue,2893
20770,high fever,2893
20771,yellowish skin,2893
20772,dark urine,2893
20773,nausea,2893
20774,loss of appetite,2893
20775,abdominal pain,2893
20776,yellowing of eyes,2893
20777,acute liver failure,2893
20778,coma,2893
20779,stomach bleeding,2893
20780,vomiting,2894
20781,yellowish skin,2894
20782,abdominal pain,2894
20783,swelling of stomach,2894
20784,distention of abdomen,2894
20785,history of alcohol consumption,2894
20786,fluid overload,2894
20787,chills,2895
20788,vomiting,2895
20789,fatigue,2895
20790,weight loss,2895
20791,cough,2895
20792,high fever,2895
20793,breathlessness,2895
20794,sweating,2895
20795,loss of appetite,2895
20796,mild fever,2895
20797,yellowing of eyes,2895
20798,swelled lymph nodes,2895
20799,malaise,2895
20800,phlegm,2895
20801,chest pain,2895
20802,blood in sputum,2895
20803,continuous sneezing,2896
20804,chills,2896
20805,fatigue,2896
20806,cough,2896
20807,high fever,2896
20808,headache,2896
20809,swelled lymph nodes,2896
20810,malaise,2896
20811,phlegm,2896
20812,throat irritation,2896
20813,redness of eyes,2896
20814,sinus pressure,2896
20815,runny nose,2896
20816,congestion,2896
20817,chest pain,2896
20818,loss of smell,2896
20819,muscle pain,2896
20820,chills,2897
20821,fatigue,2897
20822,cough,2897
20823,high fever,2897
20824,breathlessness,2897
20825,sweating,2897
20826,malaise,2897
20827,phlegm,2897
20828,chest pain,2897
20829,fast heart rate,2897
20830,rusty sputum,2897
20831,constipation,2898
20832,pain during bowel movements,2898
20833,pain in anal region,2898
20834,bloody stool,2898
20835,irritation in anus,2898
20836,vomiting,2899
20837,breathlessness,2899
20838,sweating,2899
20839,chest pain,2899
20840,fatigue,2900
20841,cramps,2900
20842,bruising,2900
20843,obesity,2900
20844,swollen legs,2900
20845,swollen blood vessels,2900
20846,prominent veins on calf,2900
20847,fatigue,2901
20848,weight gain,2901
20849,cold hands and feets,2901
20850,mood swings,2901
20851,lethargy,2901
20852,dizziness,2901
20853,puffy face and eyes,2901
20854,enlarged thyroid,2901
20855,brittle nails,2901
20856,swollen extremeties,2901
20857,depression,2901
20858,irritability,2901
20859,abnormal menstruation,2901
20860,fatigue,2902
20861,mood swings,2902
20862,weight loss,2902
20863,restlessness,2902
20864,sweating,2902
20865,diarrhoea,2902
20866,fast heart rate,2902
20867,excessive hunger,2902
20868,muscle weakness,2902
20869,irritability,2902
20870,abnormal menstruation,2902
20871,vomiting,2903
20872,fatigue,2903
20873,anxiety,2903
20874,sweating,2903
20875,headache,2903
20876,nausea,2903
20877,blurred and distorted vision,2903
20878,excessive hunger,2903
20879,drying and tingling lips,2903
20880,slurred speech,2903
20881,irritability,2903
20882,palpitations,2903
20883,joint pain,2904
20884,neck pain,2904
20885,knee pain,2904
20886,hip joint pain,2904
20887,swelling joints,2904
20888,painful walking,2904
20889,muscle weakness,2905
20890,stiff neck,2905
20891,swelling joints,2905
20892,movement stiffness,2905
20893,painful walking,2905
20894,vomiting,2906
20895,headache,2906
20896,nausea,2906
20897,spinning movements,2906
20898,loss of balance,2906
20899,unsteadiness,2906
20900,skin rash,2907
20901,pus filled pimples,2907
20902,blackheads,2907
20903,scurring,2907
20904,burning micturition,2908
20905,bladder discomfort,2908
20906,foul smell of urine,2908
20907,continuous feel of urine,2908
20908,skin rash,2909
20909,joint pain,2909
20910,skin peeling,2909
20911,silver like dusting,2909
20912,small dents in nails,2909
20913,inflammatory nails,2909
20914,skin rash,2910
20915,high fever,2910
20916,blister,2910
20917,red sore around nose,2910
20918,yellow crust ooze,2910
20919,itching,2911
20920,skin rash,2911
20921,nodal skin eruptions,2911
20922,dischromic patches,2911
20923,continuous sneezing,2912
20924,shivering,2912
20925,chills,2912
20926,watering from eyes,2912
20927,stomach pain,2913
20928,acidity,2913
20929,ulcers on tongue,2913
20930,vomiting,2913
20931,cough,2913
20932,chest pain,2913
20933,itching,2914
20934,vomiting,2914
20935,yellowish skin,2914
20936,nausea,2914
20937,loss of appetite,2914
20938,abdominal pain,2914
20939,yellowing of eyes,2914
20940,itching,2915
20941,skin rash,2915
20942,stomach pain,2915
20943,burning micturition,2915
20944,spotting urination,2915
20945,vomiting,2916
20946,indigestion,2916
20947,loss of appetite,2916
20948,abdominal pain,2916
20949,passage of gases,2916
20950,internal itching,2916
20951,muscle wasting,2917
20952,patches in throat,2917
20953,high fever,2917
20954,extra marital contacts,2917
20955,fatigue,2918
20956,weight loss,2918
20957,restlessness,2918
20958,lethargy,2918
20959,irregular sugar level,2918
20960,blurred and distorted vision,2918
20961,obesity,2918
20962,excessive hunger,2918
20963,increased appetite,2918
20964,polyuria,2918
20965,vomiting,2919
20966,sunken eyes,2919
20967,dehydration,2919
20968,diarrhoea,2919
20969,fatigue,2920
20970,cough,2920
20971,high fever,2920
20972,breathlessness,2920
20973,family history,2920
20974,mucoid sputum,2920
20975,headache,2921
20976,chest pain,2921
20977,dizziness,2921
20978,loss of balance,2921
20979,lack of concentration,2921
20980,acidity,2922
20981,indigestion,2922
20982,headache,2922
20983,blurred and distorted vision,2922
20984,excessive hunger,2922
20985,stiff neck,2922
20986,depression,2922
20987,irritability,2922
20988,visual disturbances,2922
20989,back pain,2923
20990,weakness in limbs,2923
20991,neck pain,2923
20992,dizziness,2923
20993,loss of balance,2923
20994,vomiting,2924
20995,headache,2924
20996,weakness of one body side,2924
20997,altered sensorium,2924
20998,itching,2925
20999,vomiting,2925
21000,fatigue,2925
21001,weight loss,2925
21002,high fever,2925
21003,yellowish skin,2925
21004,dark urine,2925
21005,abdominal pain,2925
21006,chills,2926
21007,vomiting,2926
21008,high fever,2926
21009,sweating,2926
21010,headache,2926
21011,nausea,2926
21012,diarrhoea,2926
21013,muscle pain,2926
21014,itching,2927
21015,skin rash,2927
21016,fatigue,2927
21017,lethargy,2927
21018,high fever,2927
21019,headache,2927
21020,loss of appetite,2927
21021,mild fever,2927
21022,swelled lymph nodes,2927
21023,malaise,2927
21024,red spots over body,2927
21025,skin rash,2928
21026,chills,2928
21027,joint pain,2928
21028,vomiting,2928
21029,fatigue,2928
21030,high fever,2928
21031,headache,2928
21032,nausea,2928
21033,loss of appetite,2928
21034,pain behind the eyes,2928
21035,back pain,2928
21036,malaise,2928
21037,muscle pain,2928
21038,red spots over body,2928
21039,chills,2929
21040,vomiting,2929
21041,fatigue,2929
21042,high fever,2929
21043,headache,2929
21044,nausea,2929
21045,constipation,2929
21046,abdominal pain,2929
21047,diarrhoea,2929
21048,toxic look (typhos),2929
21049,belly pain,2929
21050,joint pain,2930
21051,vomiting,2930
21052,yellowish skin,2930
21053,dark urine,2930
21054,nausea,2930
21055,loss of appetite,2930
21056,abdominal pain,2930
21057,diarrhoea,2930
21058,mild fever,2930
21059,yellowing of eyes,2930
21060,muscle pain,2930
21061,itching,2931
21062,fatigue,2931
21063,lethargy,2931
21064,yellowish skin,2931
21065,dark urine,2931
21066,loss of appetite,2931
21067,abdominal pain,2931
21068,yellow urine,2931
21069,yellowing of eyes,2931
21070,malaise,2931
21071,receiving blood transfusion,2931
21072,receiving unsterile injections,2931
21073,fatigue,2932
21074,yellowish skin,2932
21075,nausea,2932
21076,loss of appetite,2932
21077,yellowing of eyes,2932
21078,family history,2932
21079,joint pain,2933
21080,vomiting,2933
21081,fatigue,2933
21082,yellowish skin,2933
21083,dark urine,2933
21084,nausea,2933
21085,loss of appetite,2933
21086,abdominal pain,2933
21087,yellowing of eyes,2933
21088,joint pain,2934
21089,vomiting,2934
21090,fatigue,2934
21091,high fever,2934
21092,yellowish skin,2934
21093,dark urine,2934
21094,nausea,2934
21095,loss of appetite,2934
21096,abdominal pain,2934
21097,yellowing of eyes,2934
21098,acute liver failure,2934
21099,coma,2934
21100,stomach bleeding,2934
21101,vomiting,2935
21102,yellowish skin,2935
21103,abdominal pain,2935
21104,swelling of stomach,2935
21105,distention of abdomen,2935
21106,history of alcohol consumption,2935
21107,fluid overload,2935
21108,chills,2936
21109,vomiting,2936
21110,fatigue,2936
21111,weight loss,2936
21112,cough,2936
21113,high fever,2936
21114,breathlessness,2936
21115,sweating,2936
21116,loss of appetite,2936
21117,mild fever,2936
21118,yellowing of eyes,2936
21119,swelled lymph nodes,2936
21120,malaise,2936
21121,phlegm,2936
21122,chest pain,2936
21123,blood in sputum,2936
21124,continuous sneezing,2937
21125,chills,2937
21126,fatigue,2937
21127,cough,2937
21128,high fever,2937
21129,headache,2937
21130,swelled lymph nodes,2937
21131,malaise,2937
21132,phlegm,2937
21133,throat irritation,2937
21134,redness of eyes,2937
21135,sinus pressure,2937
21136,runny nose,2937
21137,congestion,2937
21138,chest pain,2937
21139,loss of smell,2937
21140,muscle pain,2937
21141,chills,2938
21142,fatigue,2938
21143,cough,2938
21144,high fever,2938
21145,breathlessness,2938
21146,sweating,2938
21147,malaise,2938
21148,phlegm,2938
21149,chest pain,2938
21150,fast heart rate,2938
21151,rusty sputum,2938
21152,constipation,2939
21153,pain during bowel movements,2939
21154,pain in anal region,2939
21155,bloody stool,2939
21156,irritation in anus,2939
21157,vomiting,2940
21158,breathlessness,2940
21159,sweating,2940
21160,chest pain,2940
21161,fatigue,2941
21162,cramps,2941
21163,bruising,2941
21164,obesity,2941
21165,swollen legs,2941
21166,swollen blood vessels,2941
21167,prominent veins on calf,2941
21168,fatigue,2942
21169,weight gain,2942
21170,cold hands and feets,2942
21171,mood swings,2942
21172,lethargy,2942
21173,dizziness,2942
21174,puffy face and eyes,2942
21175,enlarged thyroid,2942
21176,brittle nails,2942
21177,swollen extremeties,2942
21178,depression,2942
21179,irritability,2942
21180,abnormal menstruation,2942
21181,fatigue,2943
21182,mood swings,2943
21183,weight loss,2943
21184,restlessness,2943
21185,sweating,2943
21186,diarrhoea,2943
21187,fast heart rate,2943
21188,excessive hunger,2943
21189,muscle weakness,2943
21190,irritability,2943
21191,abnormal menstruation,2943
21192,vomiting,2944
21193,fatigue,2944
21194,anxiety,2944
21195,sweating,2944
21196,headache,2944
21197,nausea,2944
21198,blurred and distorted vision,2944
21199,excessive hunger,2944
21200,drying and tingling lips,2944
21201,slurred speech,2944
21202,irritability,2944
21203,palpitations,2944
21204,joint pain,2945
21205,neck pain,2945
21206,knee pain,2945
21207,hip joint pain,2945
21208,swelling joints,2945
21209,painful walking,2945
21210,muscle weakness,2946
21211,stiff neck,2946
21212,swelling joints,2946
21213,movement stiffness,2946
21214,painful walking,2946
21215,vomiting,2947
21216,headache,2947
21217,nausea,2947
21218,spinning movements,2947
21219,loss of balance,2947
21220,unsteadiness,2947
21221,skin rash,2948
21222,pus filled pimples,2948
21223,blackheads,2948
21224,scurring,2948
21225,burning micturition,2949
21226,bladder discomfort,2949
21227,foul smell of urine,2949
21228,continuous feel of urine,2949
21229,skin rash,2950
21230,joint pain,2950
21231,skin peeling,2950
21232,silver like dusting,2950
21233,small dents in nails,2950
21234,inflammatory nails,2950
21235,skin rash,2951
21236,high fever,2951
21237,blister,2951
21238,red sore around nose,2951
21239,yellow crust ooze,2951
21240,itching,2952
21241,skin rash,2952
21242,nodal skin eruptions,2952
21243,dischromic patches,2952
21244,continuous sneezing,2953
21245,shivering,2953
21246,chills,2953
21247,watering from eyes,2953
21248,stomach pain,2954
21249,acidity,2954
21250,ulcers on tongue,2954
21251,vomiting,2954
21252,cough,2954
21253,chest pain,2954
21254,itching,2955
21255,vomiting,2955
21256,yellowish skin,2955
21257,nausea,2955
21258,loss of appetite,2955
21259,abdominal pain,2955
21260,yellowing of eyes,2955
21261,itching,2956
21262,skin rash,2956
21263,stomach pain,2956
21264,burning micturition,2956
21265,spotting urination,2956
21266,vomiting,2957
21267,indigestion,2957
21268,loss of appetite,2957
21269,abdominal pain,2957
21270,passage of gases,2957
21271,internal itching,2957
21272,muscle wasting,2958
21273,patches in throat,2958
21274,high fever,2958
21275,extra marital contacts,2958
21276,fatigue,2959
21277,weight loss,2959
21278,restlessness,2959
21279,lethargy,2959
21280,irregular sugar level,2959
21281,blurred and distorted vision,2959
21282,obesity,2959
21283,excessive hunger,2959
21284,increased appetite,2959
21285,polyuria,2959
21286,vomiting,2960
21287,sunken eyes,2960
21288,dehydration,2960
21289,diarrhoea,2960
21290,fatigue,2961
21291,cough,2961
21292,high fever,2961
21293,breathlessness,2961
21294,family history,2961
21295,mucoid sputum,2961
21296,headache,2962
21297,chest pain,2962
21298,dizziness,2962
21299,loss of balance,2962
21300,lack of concentration,2962
21301,acidity,2963
21302,indigestion,2963
21303,headache,2963
21304,blurred and distorted vision,2963
21305,excessive hunger,2963
21306,stiff neck,2963
21307,depression,2963
21308,irritability,2963
21309,visual disturbances,2963
21310,back pain,2964
21311,weakness in limbs,2964
21312,neck pain,2964
21313,dizziness,2964
21314,loss of balance,2964
21315,vomiting,2965
21316,headache,2965
21317,weakness of one body side,2965
21318,altered sensorium,2965
21319,itching,2966
21320,vomiting,2966
21321,fatigue,2966
21322,weight loss,2966
21323,high fever,2966
21324,yellowish skin,2966
21325,dark urine,2966
21326,abdominal pain,2966
21327,chills,2967
21328,vomiting,2967
21329,high fever,2967
21330,sweating,2967
21331,headache,2967
21332,nausea,2967
21333,diarrhoea,2967
21334,muscle pain,2967
21335,itching,2968
21336,skin rash,2968
21337,fatigue,2968
21338,lethargy,2968
21339,high fever,2968
21340,headache,2968
21341,loss of appetite,2968
21342,mild fever,2968
21343,swelled lymph nodes,2968
21344,malaise,2968
21345,red spots over body,2968
21346,skin rash,2969
21347,chills,2969
21348,joint pain,2969
21349,vomiting,2969
21350,fatigue,2969
21351,high fever,2969
21352,headache,2969
21353,nausea,2969
21354,loss of appetite,2969
21355,pain behind the eyes,2969
21356,back pain,2969
21357,malaise,2969
21358,muscle pain,2969
21359,red spots over body,2969
21360,chills,2970
21361,vomiting,2970
21362,fatigue,2970
21363,high fever,2970
21364,headache,2970
21365,nausea,2970
21366,constipation,2970
21367,abdominal pain,2970
21368,diarrhoea,2970
21369,toxic look (typhos),2970
21370,belly pain,2970
21371,joint pain,2971
21372,vomiting,2971
21373,yellowish skin,2971
21374,dark urine,2971
21375,nausea,2971
21376,loss of appetite,2971
21377,abdominal pain,2971
21378,diarrhoea,2971
21379,mild fever,2971
21380,yellowing of eyes,2971
21381,muscle pain,2971
21382,itching,2972
21383,fatigue,2972
21384,lethargy,2972
21385,yellowish skin,2972
21386,dark urine,2972
21387,loss of appetite,2972
21388,abdominal pain,2972
21389,yellow urine,2972
21390,yellowing of eyes,2972
21391,malaise,2972
21392,receiving blood transfusion,2972
21393,receiving unsterile injections,2972
21394,fatigue,2973
21395,yellowish skin,2973
21396,nausea,2973
21397,loss of appetite,2973
21398,yellowing of eyes,2973
21399,family history,2973
21400,joint pain,2974
21401,vomiting,2974
21402,fatigue,2974
21403,yellowish skin,2974
21404,dark urine,2974
21405,nausea,2974
21406,loss of appetite,2974
21407,abdominal pain,2974
21408,yellowing of eyes,2974
21409,joint pain,2975
21410,vomiting,2975
21411,fatigue,2975
21412,high fever,2975
21413,yellowish skin,2975
21414,dark urine,2975
21415,nausea,2975
21416,loss of appetite,2975
21417,abdominal pain,2975
21418,yellowing of eyes,2975
21419,acute liver failure,2975
21420,coma,2975
21421,stomach bleeding,2975
21422,vomiting,2976
21423,yellowish skin,2976
21424,abdominal pain,2976
21425,swelling of stomach,2976
21426,distention of abdomen,2976
21427,history of alcohol consumption,2976
21428,fluid overload,2976
21429,chills,2977
21430,vomiting,2977
21431,fatigue,2977
21432,weight loss,2977
21433,cough,2977
21434,high fever,2977
21435,breathlessness,2977
21436,sweating,2977
21437,loss of appetite,2977
21438,mild fever,2977
21439,yellowing of eyes,2977
21440,swelled lymph nodes,2977
21441,malaise,2977
21442,phlegm,2977
21443,chest pain,2977
21444,blood in sputum,2977
21445,continuous sneezing,2978
21446,chills,2978
21447,fatigue,2978
21448,cough,2978
21449,high fever,2978
21450,headache,2978
21451,swelled lymph nodes,2978
21452,malaise,2978
21453,phlegm,2978
21454,throat irritation,2978
21455,redness of eyes,2978
21456,sinus pressure,2978
21457,runny nose,2978
21458,congestion,2978
21459,chest pain,2978
21460,loss of smell,2978
21461,muscle pain,2978
21462,chills,2979
21463,fatigue,2979
21464,cough,2979
21465,high fever,2979
21466,breathlessness,2979
21467,sweating,2979
21468,malaise,2979
21469,phlegm,2979
21470,chest pain,2979
21471,fast heart rate,2979
21472,rusty sputum,2979
21473,constipation,2980
21474,pain during bowel movements,2980
21475,pain in anal region,2980
21476,bloody stool,2980
21477,irritation in anus,2980
21478,vomiting,2981
21479,breathlessness,2981
21480,sweating,2981
21481,chest pain,2981
21482,fatigue,2982
21483,cramps,2982
21484,bruising,2982
21485,obesity,2982
21486,swollen legs,2982
21487,swollen blood vessels,2982
21488,prominent veins on calf,2982
21489,fatigue,2983
21490,weight gain,2983
21491,cold hands and feets,2983
21492,mood swings,2983
21493,lethargy,2983
21494,dizziness,2983
21495,puffy face and eyes,2983
21496,enlarged thyroid,2983
21497,brittle nails,2983
21498,swollen extremeties,2983
21499,depression,2983
21500,irritability,2983
21501,abnormal menstruation,2983
21502,fatigue,2984
21503,mood swings,2984
21504,weight loss,2984
21505,restlessness,2984
21506,sweating,2984
21507,diarrhoea,2984
21508,fast heart rate,2984
21509,excessive hunger,2984
21510,muscle weakness,2984
21511,irritability,2984
21512,abnormal menstruation,2984
21513,vomiting,2985
21514,fatigue,2985
21515,anxiety,2985
21516,sweating,2985
21517,headache,2985
21518,nausea,2985
21519,blurred and distorted vision,2985
21520,excessive hunger,2985
21521,drying and tingling lips,2985
21522,slurred speech,2985
21523,irritability,2985
21524,palpitations,2985
21525,joint pain,2986
21526,neck pain,2986
21527,knee pain,2986
21528,hip joint pain,2986
21529,swelling joints,2986
21530,painful walking,2986
21531,muscle weakness,2987
21532,stiff neck,2987
21533,swelling joints,2987
21534,movement stiffness,2987
21535,painful walking,2987
21536,vomiting,2988
21537,headache,2988
21538,nausea,2988
21539,spinning movements,2988
21540,loss of balance,2988
21541,unsteadiness,2988
21542,skin rash,2989
21543,pus filled pimples,2989
21544,blackheads,2989
21545,scurring,2989
21546,burning micturition,2990
21547,bladder discomfort,2990
21548,foul smell of urine,2990
21549,continuous feel of urine,2990
21550,skin rash,2991
21551,joint pain,2991
21552,skin peeling,2991
21553,silver like dusting,2991
21554,small dents in nails,2991
21555,inflammatory nails,2991
21556,skin rash,2992
21557,high fever,2992
21558,blister,2992
21559,red sore around nose,2992
21560,yellow crust ooze,2992
21561,itching,2993
21562,skin rash,2993
21563,nodal skin eruptions,2993
21564,dischromic patches,2993
21565,continuous sneezing,2994
21566,shivering,2994
21567,chills,2994
21568,watering from eyes,2994
21569,stomach pain,2995
21570,acidity,2995
21571,ulcers on tongue,2995
21572,vomiting,2995
21573,cough,2995
21574,chest pain,2995
21575,itching,2996
21576,vomiting,2996
21577,yellowish skin,2996
21578,nausea,2996
21579,loss of appetite,2996
21580,abdominal pain,2996
21581,yellowing of eyes,2996
21582,itching,2997
21583,skin rash,2997
21584,stomach pain,2997
21585,burning micturition,2997
21586,spotting urination,2997
21587,vomiting,2998
21588,indigestion,2998
21589,loss of appetite,2998
21590,abdominal pain,2998
21591,passage of gases,2998
21592,internal itching,2998
21593,muscle wasting,2999
21594,patches in throat,2999
21595,high fever,2999
21596,extra marital contacts,2999
21597,fatigue,3000
21598,weight loss,3000
21599,restlessness,3000
21600,lethargy,3000
21601,irregular sugar level,3000
21602,blurred and distorted vision,3000
21603,obesity,3000
21604,excessive hunger,3000
21605,increased appetite,3000
21606,polyuria,3000
21607,vomiting,3001
21608,sunken eyes,3001
21609,dehydration,3001
21610,diarrhoea,3001
21611,fatigue,3002
21612,cough,3002
21613,high fever,3002
21614,breathlessness,3002
21615,family history,3002
21616,mucoid sputum,3002
21617,headache,3003
21618,chest pain,3003
21619,dizziness,3003
21620,loss of balance,3003
21621,lack of concentration,3003
21622,acidity,3004
21623,indigestion,3004
21624,headache,3004
21625,blurred and distorted vision,3004
21626,excessive hunger,3004
21627,stiff neck,3004
21628,depression,3004
21629,irritability,3004
21630,visual disturbances,3004
21631,back pain,3005
21632,weakness in limbs,3005
21633,neck pain,3005
21634,dizziness,3005
21635,loss of balance,3005
21636,vomiting,3006
21637,headache,3006
21638,weakness of one body side,3006
21639,altered sensorium,3006
21640,itching,3007
21641,vomiting,3007
21642,fatigue,3007
21643,weight loss,3007
21644,high fever,3007
21645,yellowish skin,3007
21646,dark urine,3007
21647,abdominal pain,3007
21648,chills,3008
21649,vomiting,3008
21650,high fever,3008
21651,sweating,3008
21652,headache,3008
21653,nausea,3008
21654,diarrhoea,3008
21655,muscle pain,3008
21656,itching,3009
21657,skin rash,3009
21658,fatigue,3009
21659,lethargy,3009
21660,high fever,3009
21661,headache,3009
21662,loss of appetite,3009
21663,mild fever,3009
21664,swelled lymph nodes,3009
21665,malaise,3009
21666,red spots over body,3009
21667,skin rash,3010
21668,chills,3010
21669,joint pain,3010
21670,vomiting,3010
21671,fatigue,3010
21672,high fever,3010
21673,headache,3010
21674,nausea,3010
21675,loss of appetite,3010
21676,pain behind the eyes,3010
21677,back pain,3010
21678,malaise,3010
21679,muscle pain,3010
21680,red spots over body,3010
21681,chills,3011
21682,vomiting,3011
21683,fatigue,3011
21684,high fever,3011
21685,headache,3011
21686,nausea,3011
21687,constipation,3011
21688,abdominal pain,3011
21689,diarrhoea,3011
21690,toxic look (typhos),3011
21691,belly pain,3011
21692,joint pain,3012
21693,vomiting,3012
21694,yellowish skin,3012
21695,dark urine,3012
21696,nausea,3012
21697,loss of appetite,3012
21698,abdominal pain,3012
21699,diarrhoea,3012
21700,mild fever,3012
21701,yellowing of eyes,3012
21702,muscle pain,3012
21703,itching,3013
21704,fatigue,3013
21705,lethargy,3013
21706,yellowish skin,3013
21707,dark urine,3013
21708,loss of appetite,3013
21709,abdominal pain,3013
21710,yellow urine,3013
21711,yellowing of eyes,3013
21712,malaise,3013
21713,receiving blood transfusion,3013
21714,receiving unsterile injections,3013
21715,fatigue,3014
21716,yellowish skin,3014
21717,nausea,3014
21718,loss of appetite,3014
21719,yellowing of eyes,3014
21720,family history,3014
21721,joint pain,3015
21722,vomiting,3015
21723,fatigue,3015
21724,yellowish skin,3015
21725,dark urine,3015
21726,nausea,3015
21727,loss of appetite,3015
21728,abdominal pain,3015
21729,yellowing of eyes,3015
21730,joint pain,3016
21731,vomiting,3016
21732,fatigue,3016
21733,high fever,3016
21734,yellowish skin,3016
21735,dark urine,3016
21736,nausea,3016
21737,loss of appetite,3016
21738,abdominal pain,3016
21739,yellowing of eyes,3016
21740,acute liver failure,3016
21741,coma,3016
21742,stomach bleeding,3016
21743,vomiting,3017
21744,yellowish skin,3017
21745,abdominal pain,3017
21746,swelling of stomach,3017
21747,distention of abdomen,3017
21748,history of alcohol consumption,3017
21749,fluid overload,3017
21750,chills,3018
21751,vomiting,3018
21752,fatigue,3018
21753,weight loss,3018
21754,cough,3018
21755,high fever,3018
21756,breathlessness,3018
21757,sweating,3018
21758,loss of appetite,3018
21759,mild fever,3018
21760,yellowing of eyes,3018
21761,swelled lymph nodes,3018
21762,malaise,3018
21763,phlegm,3018
21764,chest pain,3018
21765,blood in sputum,3018
21766,continuous sneezing,3019
21767,chills,3019
21768,fatigue,3019
21769,cough,3019
21770,high fever,3019
21771,headache,3019
21772,swelled lymph nodes,3019
21773,malaise,3019
21774,phlegm,3019
21775,throat irritation,3019
21776,redness of eyes,3019
21777,sinus pressure,3019
21778,runny nose,3019
21779,congestion,3019
21780,chest pain,3019
21781,loss of smell,3019
21782,muscle pain,3019
21783,chills,3020
21784,fatigue,3020
21785,cough,3020
21786,high fever,3020
21787,breathlessness,3020
21788,sweating,3020
21789,malaise,3020
21790,phlegm,3020
21791,chest pain,3020
21792,fast heart rate,3020
21793,rusty sputum,3020
21794,constipation,3021
21795,pain during bowel movements,3021
21796,pain in anal region,3021
21797,bloody stool,3021
21798,irritation in anus,3021
21799,vomiting,3022
21800,breathlessness,3022
21801,sweating,3022
21802,chest pain,3022
21803,fatigue,3023
21804,cramps,3023
21805,bruising,3023
21806,obesity,3023
21807,swollen legs,3023
21808,swollen blood vessels,3023
21809,prominent veins on calf,3023
21810,fatigue,3024
21811,weight gain,3024
21812,cold hands and feets,3024
21813,mood swings,3024
21814,lethargy,3024
21815,dizziness,3024
21816,puffy face and eyes,3024
21817,enlarged thyroid,3024
